,created_at,total_accounts,last_hour,last_day,last_week,hourly_increment,daily_increment
3009,2022-05-07 01:00:00+00:00,5172066,83,2605,30831,83,2605
3010,2022-05-07 02:00:00+00:00,5172156,90,2669,30688,90,2669
3011,2022-05-07 03:00:00+00:00,5172262,106,2690,30492,106,2690
3012,2022-05-07 04:00:00+00:00,5172377,115,2709,30406,115,2709
3013,2022-05-07 05:00:00+00:00,5172392,,,,15,2601
3014,2022-05-07 06:00:00+00:00,5172407,,,,15,2513
3015,2022-05-07 07:00:00+00:00,5172422,,2401,29422,15,2401
3016,2022-05-07 08:00:00+00:00,5172939,517,2769,29562,517,2769
3017,2022-05-07 09:00:00+00:00,5173056,117,2727,29244,117,2727
3018,2022-05-07 10:00:00+00:00,5173213,157,2757,29130,157,2757
3019,2022-05-07 11:00:00+00:00,5173345,132,2746,28854,132,2746
3020,2022-05-07 12:00:00+00:00,5173452,107,2806,28468,107,2806
3021,2022-05-07 13:00:00+00:00,5173579,127,2818,28122,127,2818
3022,2022-05-07 14:00:00+00:00,5173680,101,2782,27825,101,2782
3023,2022-05-07 15:00:00+00:00,5173788,108,2779,27532,108,2779
3024,2022-05-07 16:00:00+00:00,5173969,181,2814,27316,181,2814
3025,2022-05-07 17:00:00+00:00,5174093,124,2735,27026,124,2735
3026,2022-05-07 18:00:00+00:00,5174214,121,2743,26780,121,2743
3027,2022-05-07 19:00:00+00:00,5174248,34,2683,26549,34,2683
3028,2022-05-07 20:00:00+00:00,5174329,81,2660,26438,81,2660
3029,2022-05-07 21:00:00+00:00,5174414,85,2646,26237,85,2646
3030,2022-05-07 22:00:00+00:00,5174504,90,2658,26122,90,2658
3031,2022-05-07 23:00:00+00:00,5174568,64,2650,25999,64,2650
3032,2022-05-08 00:00:00+00:00,5174648,80,2665,25932,80,2665
3033,2022-05-08 01:00:00+00:00,5174704,56,2638,25843,56,2638
3034,2022-05-08 02:00:00+00:00,5174780,76,2624,25728,76,2624
3035,2022-05-08 03:00:00+00:00,5174876,96,2614,25651,96,2614
3036,2022-05-08 04:00:00+00:00,5174969,93,2592,25548,93,2592
3037,2022-05-08 05:00:00+00:00,5175064,95,2642,25473,95,2672
3038,2022-05-08 06:00:00+00:00,5175184,120,2762,25404,120,2777
3039,2022-05-08 07:00:00+00:00,5175288,104,2866,25270,104,2866
3040,2022-05-08 08:00:00+00:00,5175391,103,2452,25090,103,2452
3041,2022-05-08 09:00:00+00:00,5175498,107,2442,24895,107,2442
3042,2022-05-08 10:00:00+00:00,5175608,110,2395,24680,110,2395
3043,2022-05-08 11:00:00+00:00,5175709,101,2364,24430,101,2364
3044,2022-05-08 12:00:00+00:00,5175822,113,2370,24254,113,2370
3045,2022-05-08 13:00:00+00:00,5175907,85,2328,24072,85,2328
3046,2022-05-08 14:00:00+00:00,5176042,135,2362,23927,135,2362
3047,2022-05-08 15:00:00+00:00,5176204,162,2416,23796,162,2416
3048,2022-05-08 16:00:00+00:00,5176376,172,2407,23668,172,2407
3049,2022-05-08 17:00:00+00:00,5176567,191,2474,23513,191,2474
3050,2022-05-08 18:00:00+00:00,5176709,142,2495,23429,142,2495
3051,2022-05-08 19:00:00+00:00,5176828,119,2580,23222,119,2580
3052,2022-05-08 20:00:00+00:00,5176937,109,2608,23114,109,2608
3053,2022-05-08 21:00:00+00:00,5177006,69,2592,22964,69,2592
3054,2022-05-08 22:00:00+00:00,5177080,74,2576,22936,74,2576
3055,2022-05-08 23:00:00+00:00,5177119,39,2551,22808,39,2551
3056,2022-05-09 00:00:00+00:00,5177176,57,2528,22706,57,2528
3057,2022-05-09 01:00:00+00:00,5177241,65,2537,22662,65,2537
3058,2022-05-09 02:00:00+00:00,5177381,140,2601,22694,140,2601
3059,2022-05-09 03:00:00+00:00,5177518,137,2642,22647,137,2642
3060,2022-05-09 04:00:00+00:00,5177637,119,2668,22543,119,2668
3061,2022-05-09 05:00:00+00:00,5177723,86,2659,23219,86,2659
3062,2022-05-09 06:00:00+00:00,5177857,134,2673,22329,134,2673
3063,2022-05-09 07:00:00+00:00,5177973,116,2685,22197,116,2685
3064,2022-05-09 08:00:00+00:00,5178102,129,2711,22060,129,2711
3065,2022-05-09 09:00:00+00:00,5178246,144,2748,21961,144,2748
3066,2022-05-09 10:00:00+00:00,5178386,140,2778,21838,140,2778
3067,2022-05-09 11:00:00+00:00,5178427,41,2718,21604,41,2718
3068,2022-05-09 12:00:00+00:00,5178554,127,2732,21500,127,2732
3069,2022-05-09 13:00:00+00:00,5178663,109,2756,21335,109,2756
3070,2022-05-09 14:00:00+00:00,5178757,94,2715,21208,94,2715
3071,2022-05-09 15:00:00+00:00,5178863,106,2659,21061,106,2659
3072,2022-05-09 16:00:00+00:00,5178959,96,2583,20918,96,2583
3073,2022-05-09 17:00:00+00:00,5179077,118,2510,20801,118,2510
3074,2022-05-09 18:00:00+00:00,5179155,78,2446,20669,78,2446
3075,2022-05-09 19:00:00+00:00,5179267,112,2439,20620,112,2439
3076,2022-05-09 20:00:00+00:00,5179344,77,2407,20520,77,2407
3077,2022-05-09 21:00:00+00:00,5179394,50,2388,20402,50,2388
3078,2022-05-09 22:00:00+00:00,5179464,70,2384,20359,70,2384
3079,2022-05-09 23:00:00+00:00,5179489,25,2370,20280,25,2370
3080,2022-05-10 00:00:00+00:00,5179565,76,2389,20274,76,2389
3081,2022-05-10 01:00:00+00:00,5179617,52,2376,20248,52,2376
3082,2022-05-10 02:00:00+00:00,5179693,76,2312,20235,76,2312
3083,2022-05-10 03:00:00+00:00,5179773,80,2255,20216,80,2255
3084,2022-05-10 04:00:00+00:00,5179881,108,2244,20229,108,2244
3085,2022-05-10 05:00:00+00:00,5179982,101,2259,20293,101,2259
3086,2022-05-10 06:00:00+00:00,5180066,84,2209,20239,84,2209
3087,2022-05-10 07:00:00+00:00,5180209,143,2236,20373,143,2236
3088,2022-05-10 08:00:00+00:00,5180415,206,2313,20509,206,2313
3089,2022-05-10 09:00:00+00:00,5180621,206,2375,20507,206,2375
3090,2022-05-10 10:00:00+00:00,5180823,202,2437,20518,202,2437
3091,2022-05-10 11:00:00+00:00,5180988,165,2561,20530,165,2561
3092,2022-05-10 12:00:00+00:00,5181113,125,2559,20467,125,2559
3093,2022-05-10 13:00:00+00:00,5181251,138,2588,20462,138,2588
3094,2022-05-10 14:00:00+00:00,5181415,164,2658,20431,164,2658
3095,2022-05-10 15:00:00+00:00,5181598,183,2735,20429,183,2735
3096,2022-05-10 16:00:00+00:00,5181797,199,2838,20445,199,2838
3097,2022-05-10 17:00:00+00:00,5181979,182,2902,20487,182,2902
3098,2022-05-10 18:00:00+00:00,5182113,134,2958,20426,134,2958
3099,2022-05-10 19:00:00+00:00,5182242,129,2975,20407,129,2975
3100,2022-05-10 20:00:00+00:00,5182383,141,3039,20425,141,3039
3101,2022-05-10 21:00:00+00:00,5182495,112,3101,20405,112,3101
3102,2022-05-10 22:00:00+00:00,5182591,96,3127,20391,96,3127
3103,2022-05-10 23:00:00+00:00,5182693,102,3204,20408,102,3204
3104,2022-05-11 00:00:00+00:00,5182805,112,3240,20408,112,3240
3105,2022-05-11 01:00:00+00:00,5182922,117,3305,20440,117,3305
3106,2022-05-11 02:00:00+00:00,5183089,167,3396,20514,167,3396
3107,2022-05-11 03:00:00+00:00,5183259,170,3486,20522,170,3486
3108,2022-05-11 04:00:00+00:00,5183417,158,3536,20506,158,3536
3109,2022-05-11 05:00:00+00:00,5183595,178,3613,20479,178,3613
3110,2022-05-11 06:00:00+00:00,5183748,153,3682,20612,153,3682
3111,2022-05-11 07:00:00+00:00,5183969,221,3760,20656,221,3760
3112,2022-05-11 08:00:00+00:00,5184140,171,3725,20603,171,3725
3113,2022-05-11 09:00:00+00:00,5184353,213,3732,20575,213,3732
3114,2022-05-11 10:00:00+00:00,5184529,176,3706,20527,176,3706
3115,2022-05-11 11:00:00+00:00,5184656,127,3668,20453,127,3668
3116,2022-05-11 12:00:00+00:00,5184750,94,3637,20361,94,3637
3117,2022-05-11 13:00:00+00:00,5184788,38,3537,20248,38,3537
3118,2022-05-11 14:00:00+00:00,5184947,159,3532,20210,159,3532
3119,2022-05-11 15:00:00+00:00,5185206,259,3608,20317,259,3608
3120,2022-05-11 16:00:00+00:00,5185294,88,3497,20226,88,3497
3121,2022-05-11 17:00:00+00:00,5185425,131,3446,20146,131,3446
3122,2022-05-11 18:00:00+00:00,5185417,,3304,19997,-8,3304
3123,2022-05-11 19:00:00+00:00,5185505,88,3263,19965,88,3263
3124,2022-05-11 20:00:00+00:00,5185710,205,3327,20147,205,3327
3125,2022-05-11 21:00:00+00:00,5185792,82,3297,20111,82,3297
3126,2022-05-11 22:00:00+00:00,5185879,87,3288,20144,87,3288
3127,2022-05-11 23:00:00+00:00,5185940,61,3247,20144,61,3247
3128,2022-05-12 00:00:00+00:00,5186007,67,3202,19700,67,3202
3129,2022-05-12 01:00:00+00:00,5186068,61,3146,19691,61,3146
3130,2022-05-12 02:00:00+00:00,5186145,77,3056,19677,77,3056
3131,2022-05-12 03:00:00+00:00,5186279,134,3020,19666,134,3020
3132,2022-05-12 04:00:00+00:00,5186435,156,3018,19708,156,3018
3133,2022-05-12 05:00:00+00:00,5186552,117,2957,19707,117,2957
3134,2022-05-12 06:00:00+00:00,5186639,87,2891,19646,87,2891
3135,2022-05-12 07:00:00+00:00,5186748,109,2779,19576,109,2779
3136,2022-05-12 08:00:00+00:00,5186903,155,2763,19512,155,2763
3137,2022-05-12 09:00:00+00:00,5187075,172,2722,19500,172,2722
3138,2022-05-12 10:00:00+00:00,5187238,163,2709,19501,163,2709
3139,2022-05-12 11:00:00+00:00,5187389,151,2733,19509,151,2733
3140,2022-05-12 12:00:00+00:00,5187531,142,2781,19480,142,2781
3141,2022-05-12 13:00:00+00:00,5187558,27,2770,19368,27,2770
3142,2022-05-12 14:00:00+00:00,5187687,129,2740,19369,129,2740
3143,2022-05-12 15:00:00+00:00,5187816,129,2610,19365,129,2610
3144,2022-05-12 16:00:00+00:00,5187976,160,2682,19391,160,2682
3145,2022-05-12 17:00:00+00:00,5188117,141,2692,19386,141,2692
3146,2022-05-12 18:00:00+00:00,5188252,135,2835,19412,135,2835
3147,2022-05-12 19:00:00+00:00,5188316,64,2811,19361,64,2811
3148,2022-05-12 20:00:00+00:00,5188402,86,2692,19345,86,2692
3149,2022-05-12 21:00:00+00:00,5188481,79,2689,19319,79,2689
3150,2022-05-12 22:00:00+00:00,5188545,64,2666,19280,64,2666
3151,2022-05-12 23:00:00+00:00,5188593,48,2653,19260,48,2653
3152,2022-05-13 00:00:00+00:00,5188650,57,2643,19247,57,2643
3153,2022-05-13 01:00:00+00:00,5188720,70,2652,19259,70,2652
3154,2022-05-13 02:00:00+00:00,5188787,67,2642,19300,67,2642
3155,2022-05-13 03:00:00+00:00,5188882,95,2603,19310,95,2603
3156,2022-05-13 04:00:00+00:00,5188971,89,2536,19303,89,2536
3157,2022-05-13 05:00:00+00:00,5189069,98,2517,19278,98,2517
3158,2022-05-13 06:00:00+00:00,5189188,119,2549,19294,119,2549
3159,2022-05-13 07:00:00+00:00,5189315,127,2567,19294,127,2567
3160,2022-05-13 08:00:00+00:00,5189444,129,2541,19274,129,2541
3161,2022-05-13 09:00:00+00:00,5189550,106,2475,19221,106,2475
3162,2022-05-13 10:00:00+00:00,5189660,110,2422,19204,110,2422
3163,2022-05-13 11:00:00+00:00,5189730,70,2341,19131,70,2341
3164,2022-05-13 12:00:00+00:00,5189856,126,2325,19210,126,2325
3165,2022-05-13 13:00:00+00:00,5189961,105,2403,19200,105,2403
3166,2022-05-13 14:00:00+00:00,5190047,86,2360,19149,86,2360
3167,2022-05-13 15:00:00+00:00,5190177,130,2361,19168,130,2361
3168,2022-05-13 16:00:00+00:00,5190294,117,2318,19139,117,2318
3169,2022-05-13 17:00:00+00:00,5190511,217,2394,19153,217,2394
3170,2022-05-13 18:00:00+00:00,5190591,80,2339,19120,80,2339
3171,2022-05-13 19:00:00+00:00,5190657,66,2341,19092,66,2341
3172,2022-05-13 20:00:00+00:00,5190737,80,2335,19068,80,2335
3173,2022-05-13 21:00:00+00:00,5190814,77,2333,19046,77,2333
3174,2022-05-13 22:00:00+00:00,5190874,60,2329,19028,60,2329
3175,2022-05-13 23:00:00+00:00,5190918,44,2325,19000,44,2325
3176,2022-05-14 00:00:00+00:00,5190964,46,2314,18981,46,2314
3177,2022-05-14 01:00:00+00:00,5191018,54,2298,18952,54,2298
3178,2022-05-14 02:00:00+00:00,5191089,71,2302,18933,71,2302
3179,2022-05-14 03:00:00+00:00,5191172,83,2290,18910,83,2290
3180,2022-05-14 04:00:00+00:00,5191239,67,2268,18862,67,2268
3181,2022-05-14 05:00:00+00:00,5191337,98,2268,18915,98,2268
3182,2022-05-14 06:00:00+00:00,5191416,79,2228,18994,79,2228
3183,2022-05-14 07:00:00+00:00,5191494,78,2179,19072,78,2179
3184,2022-05-14 08:00:00+00:00,5191599,105,2155,18660,105,2155
3185,2022-05-14 09:00:00+00:00,5191687,88,2137,18631,88,2137
3186,2022-05-14 10:00:00+00:00,5191808,121,2148,18595,121,2148
3187,2022-05-14 11:00:00+00:00,5191926,118,2196,18581,118,2196
3188,2022-05-14 12:00:00+00:00,5192014,88,2158,18562,88,2158
3189,2022-05-14 13:00:00+00:00,5192128,114,2167,18549,114,2167
3190,2022-05-14 14:00:00+00:00,5192212,84,2165,18532,84,2165
3191,2022-05-14 15:00:00+00:00,5192298,86,2121,18510,86,2121
3192,2022-05-14 16:00:00+00:00,5192368,70,2074,18399,70,2074
3193,2022-05-14 17:00:00+00:00,5192459,91,1948,18366,91,1948
3194,2022-05-14 18:00:00+00:00,5192550,91,1959,18336,91,1959
3195,2022-05-14 19:00:00+00:00,5192630,80,1973,18382,80,1973
3196,2022-05-14 20:00:00+00:00,5192681,51,1944,18352,51,1944
3197,2022-05-14 21:00:00+00:00,5192729,48,1915,18315,48,1915
3198,2022-05-14 22:00:00+00:00,5192792,63,1918,18288,63,1918
3199,2022-05-14 23:00:00+00:00,5192808,16,1890,18240,16,1890
3200,2022-05-15 00:00:00+00:00,5192857,49,1893,18209,49,1893
3201,2022-05-15 01:00:00+00:00,5192909,52,1891,18205,52,1891
3202,2022-05-15 02:00:00+00:00,5192975,66,1886,18195,66,1886
3203,2022-05-15 03:00:00+00:00,5193065,90,1893,18189,90,1893
3204,2022-05-15 04:00:00+00:00,5193130,65,1891,18161,65,1891
3205,2022-05-15 05:00:00+00:00,5193197,67,1860,18133,67,1860
3206,2022-05-15 06:00:00+00:00,5193307,110,1891,18123,110,1891
3207,2022-05-15 07:00:00+00:00,5193405,98,1911,18117,98,1911
3208,2022-05-15 08:00:00+00:00,5193524,119,1925,18133,119,1925
3209,2022-05-15 09:00:00+00:00,5193664,140,1977,18166,140,1977
3210,2022-05-15 10:00:00+00:00,5193794,130,1986,18186,130,1986
3211,2022-05-15 11:00:00+00:00,5193928,134,2002,18219,134,2002
3212,2022-05-15 12:00:00+00:00,5194055,127,2041,18233,127,2041
3213,2022-05-15 13:00:00+00:00,5194190,135,2062,18283,135,2062
3214,2022-05-15 14:00:00+00:00,5194310,120,2098,18268,120,2098
3215,2022-05-15 15:00:00+00:00,5194427,117,2129,18223,117,2129
3216,2022-05-15 16:00:00+00:00,5194543,116,2175,18167,116,2175
3217,2022-05-15 17:00:00+00:00,5194677,134,2218,18110,134,2218
3218,2022-05-15 18:00:00+00:00,5194804,127,2254,18095,127,2254
3219,2022-05-15 19:00:00+00:00,5194907,103,2277,18079,103,2277
3220,2022-05-15 20:00:00+00:00,5194977,70,2296,18040,70,2296
3221,2022-05-15 21:00:00+00:00,5195009,32,2280,18003,32,2280
3222,2022-05-15 22:00:00+00:00,5195102,93,2310,18022,93,2310
3223,2022-05-15 23:00:00+00:00,5195165,63,2357,18046,63,2357
3224,2022-05-16 00:00:00+00:00,5195235,70,2378,18059,70,2378
3225,2022-05-16 01:00:00+00:00,5195283,48,2374,18042,48,2374
3226,2022-05-16 02:00:00+00:00,5195360,77,2385,17979,77,2385
3227,2022-05-16 03:00:00+00:00,5195426,66,2361,17908,66,2361
3228,2022-05-16 04:00:00+00:00,5195531,105,2401,17894,105,2401
3229,2022-05-16 05:00:00+00:00,5195639,108,2442,17916,108,2442
3230,2022-05-16 06:00:00+00:00,5195774,135,2467,17917,135,2467
3231,2022-05-16 07:00:00+00:00,5195896,122,2491,17923,122,2491
3232,2022-05-16 08:00:00+00:00,5196042,146,2518,17940,146,2518
3233,2022-05-16 09:00:00+00:00,5196175,133,2511,17929,133,2511
3234,2022-05-16 10:00:00+00:00,5196286,111,2492,17900,111,2492
3235,2022-05-16 11:00:00+00:00,5196386,100,2458,17959,100,2458
3236,2022-05-16 12:00:00+00:00,5196501,115,2446,17947,115,2446
3237,2022-05-16 13:00:00+00:00,5196616,115,2426,17953,115,2426
3238,2022-05-16 14:00:00+00:00,5196700,84,2390,17943,84,2390
3239,2022-05-16 15:00:00+00:00,5196805,105,2378,17942,105,2378
3240,2022-05-16 16:00:00+00:00,5196904,99,2361,17945,99,2361
3241,2022-05-16 17:00:00+00:00,5196992,88,2315,17915,88,2315
3242,2022-05-16 18:00:00+00:00,5197074,82,2270,17919,82,2270
3243,2022-05-16 19:00:00+00:00,5197163,89,2256,17896,89,2256
3244,2022-05-16 20:00:00+00:00,5197253,90,2276,17909,90,2276
3245,2022-05-16 21:00:00+00:00,5197328,75,2319,17934,75,2319
3246,2022-05-16 22:00:00+00:00,5197398,70,2296,17934,70,2296
3247,2022-05-16 23:00:00+00:00,5197448,50,2283,17959,50,2283
3248,2022-05-17 00:00:00+00:00,5197484,36,2249,17919,36,2249
3249,2022-05-17 01:00:00+00:00,5197530,46,2247,17913,46,2247
3250,2022-05-17 02:00:00+00:00,5197588,58,2228,17895,58,2228
3251,2022-05-17 03:00:00+00:00,5197644,56,2218,17871,56,2218
3252,2022-05-17 04:00:00+00:00,5197719,75,2188,17838,75,2188
3253,2022-05-17 05:00:00+00:00,5197798,79,2159,17816,79,2159
3254,2022-05-17 06:00:00+00:00,5197867,69,2093,17801,69,2093
3255,2022-05-17 07:00:00+00:00,5197930,63,2034,17721,63,2034
3256,2022-05-17 08:00:00+00:00,5198058,128,2016,17643,128,2016
3257,2022-05-17 09:00:00+00:00,5198160,102,1985,17539,102,1985
3258,2022-05-17 10:00:00+00:00,5198264,104,1978,17441,104,1978
3259,2022-05-17 11:00:00+00:00,5198368,104,1982,17380,104,1982
3260,2022-05-17 12:00:00+00:00,5198444,76,1943,17331,76,1943
3261,2022-05-17 13:00:00+00:00,5198528,84,1912,17277,84,1912
3262,2022-05-17 14:00:00+00:00,5198626,98,1926,17211,98,1926
3263,2022-05-17 15:00:00+00:00,5198721,95,1916,17123,95,1916
3264,2022-05-17 16:00:00+00:00,5198791,70,1887,16994,70,1887
3265,2022-05-17 17:00:00+00:00,5198854,63,1862,16875,63,1862
3266,2022-05-17 18:00:00+00:00,5198888,34,1814,16775,34,1814
3267,2022-05-17 19:00:00+00:00,5198949,61,1786,16707,61,1786
3268,2022-05-17 20:00:00+00:00,5199019,70,1766,16636,70,1766
3269,2022-05-17 21:00:00+00:00,5199073,54,1745,16578,54,1745
3270,2022-05-17 22:00:00+00:00,5199131,58,1733,16540,58,1733
3271,2022-05-17 23:00:00+00:00,5199178,47,1730,16485,47,1730
3272,2022-05-18 00:00:00+00:00,5199223,45,1739,16418,45,1739
3273,2022-05-18 01:00:00+00:00,5199214,,1684,16292,-9,1684
3274,2022-05-18 02:00:00+00:00,5199273,59,1685,16184,59,1685
3275,2022-05-18 03:00:00+00:00,5199354,81,1710,16095,81,1710
3276,2022-05-18 04:00:00+00:00,5199428,74,1709,16011,74,1709
3277,2022-05-18 05:00:00+00:00,5199522,94,1724,15927,94,1724
3278,2022-05-18 06:00:00+00:00,5199612,90,1745,15864,90,1745
3279,2022-05-18 07:00:00+00:00,5199719,107,1789,15750,107,1789
3280,2022-05-18 08:00:00+00:00,5199835,116,1777,15695,116,1777
3281,2022-05-18 09:00:00+00:00,5199933,98,1773,15580,98,1773
3282,2022-05-18 10:00:00+00:00,5200037,104,1773,15508,104,1773
3283,2022-05-18 11:00:00+00:00,5200144,107,1776,15488,107,1776
3284,2022-05-18 12:00:00+00:00,5200249,105,1805,15499,105,1805
3285,2022-05-18 13:00:00+00:00,5200350,101,1822,15562,101,1822
3286,2022-05-18 14:00:00+00:00,5200449,99,1823,15502,99,1823
3287,2022-05-18 15:00:00+00:00,5200552,103,1831,15346,103,1831
3288,2022-05-18 16:00:00+00:00,5200653,101,1862,15359,101,1862
3289,2022-05-18 17:00:00+00:00,5200794,141,1940,15369,141,1940
3290,2022-05-18 18:00:00+00:00,5200898,104,2010,15481,104,2010
3291,2022-05-18 19:00:00+00:00,5200970,72,2021,15465,72,2021
3292,2022-05-18 20:00:00+00:00,5200976,6,1957,15266,6,1957
3293,2022-05-18 21:00:00+00:00,5201000,24,1927,15208,24,1927
3294,2022-05-18 22:00:00+00:00,5200982,,1851,15103,-18,1851
3295,2022-05-18 23:00:00+00:00,5200984,2,1806,15044,2,1806
3296,2022-05-19 00:00:00+00:00,5201033,49,1810,15026,49,1810
3297,2022-05-19 01:00:00+00:00,5201073,40,1859,15005,40,1859
3298,2022-05-19 02:00:00+00:00,5201129,56,1856,14984,56,1856
3299,2022-05-19 03:00:00+00:00,5201211,82,1857,14932,82,1857
3300,2022-05-19 04:00:00+00:00,5201275,64,1847,14840,64,1847
3301,2022-05-19 05:00:00+00:00,5201344,69,1822,14792,69,1822
3302,2022-05-19 06:00:00+00:00,5201408,64,1796,14769,64,1796
3303,2022-05-19 07:00:00+00:00,5201502,94,1783,14754,94,1783
3304,2022-05-19 08:00:00+00:00,5201621,119,1786,14718,119,1786
3305,2022-05-19 09:00:00+00:00,5201747,126,1814,14672,126,1814
3306,2022-05-19 10:00:00+00:00,5201865,118,1828,14627,118,1828
3307,2022-05-19 11:00:00+00:00,5201982,117,1838,14593,117,1838
3308,2022-05-19 12:00:00+00:00,5202073,91,1824,14542,91,1824
3309,2022-05-19 13:00:00+00:00,5202151,78,1801,14593,78,1801
3310,2022-05-19 14:00:00+00:00,5202246,95,1797,14559,95,1797
3311,2022-05-19 15:00:00+00:00,5202323,77,1771,14507,77,1771
3312,2022-05-19 16:00:00+00:00,5202413,90,1760,14437,90,1760
3313,2022-05-19 17:00:00+00:00,5202448,35,1654,14331,35,1654
3314,2022-05-19 18:00:00+00:00,5202520,72,1622,14268,72,1622
3315,2022-05-19 19:00:00+00:00,5202592,72,1622,14276,72,1622
3316,2022-05-19 20:00:00+00:00,5202642,50,1666,14240,50,1666
3317,2022-05-19 21:00:00+00:00,5202708,66,1708,14227,66,1708
3318,2022-05-19 22:00:00+00:00,5202754,46,1772,14209,46,1772
3319,2022-05-19 23:00:00+00:00,5202807,53,1823,14214,53,1823
3320,2022-05-20 00:00:00+00:00,5202815,8,1782,14165,8,1782
3321,2022-05-20 01:00:00+00:00,5202852,37,1779,14132,37,1779
3322,2022-05-20 02:00:00+00:00,5202899,47,1770,14112,47,1770
3323,2022-05-20 03:00:00+00:00,5202967,68,1756,14085,68,1756
3324,2022-05-20 04:00:00+00:00,5203044,77,1769,14073,77,1769
3325,2022-05-20 05:00:00+00:00,5203128,84,1784,14059,84,1784
3326,2022-05-20 06:00:00+00:00,5203225,97,1817,14037,97,1817
3327,2022-05-20 07:00:00+00:00,5203298,73,1796,13983,73,1796
3328,2022-05-20 08:00:00+00:00,5203382,84,1761,13938,84,1761
3329,2022-05-20 09:00:00+00:00,5203469,87,1722,13919,87,1722
3330,2022-05-20 10:00:00+00:00,5203567,98,1702,13907,98,1702
3331,2022-05-20 11:00:00+00:00,5203663,96,1681,13933,96,1681
3332,2022-05-20 12:00:00+00:00,5203734,71,1661,13878,71,1661
3333,2022-05-20 13:00:00+00:00,5203818,84,1667,13857,84,1667
3334,2022-05-20 14:00:00+00:00,5203900,82,1654,13853,82,1654
3335,2022-05-20 15:00:00+00:00,5203958,58,1635,13781,58,1635
3336,2022-05-20 16:00:00+00:00,5204040,82,1627,13746,82,1627
3337,2022-05-20 17:00:00+00:00,5204110,70,1662,13599,70,1662
3338,2022-05-20 18:00:00+00:00,5204184,74,1664,13593,74,1664
3339,2022-05-20 19:00:00+00:00,5204245,61,1653,13588,61,1653
3340,2022-05-20 20:00:00+00:00,5204289,44,1647,13552,44,1647
3341,2022-05-20 21:00:00+00:00,5204310,21,1602,13496,21,1602
3342,2022-05-20 22:00:00+00:00,5204384,74,1630,13510,74,1630
3343,2022-05-20 23:00:00+00:00,5204429,45,1622,13511,45,1622
3344,2022-05-21 00:00:00+00:00,5204473,44,1658,13509,44,1658
3345,2022-05-21 01:00:00+00:00,5204510,37,1658,13492,37,1658
3346,2022-05-21 02:00:00+00:00,5204575,65,1676,13486,65,1676
3347,2022-05-21 03:00:00+00:00,5204639,64,1672,13467,64,1672
3348,2022-05-21 04:00:00+00:00,5204713,74,1669,13474,74,1669
3349,2022-05-21 05:00:00+00:00,5204783,70,1655,13446,70,1655
3350,2022-05-21 06:00:00+00:00,5204869,86,1644,13453,86,1644
3351,2022-05-21 07:00:00+00:00,5204955,86,1657,13461,86,1657
3352,2022-05-21 08:00:00+00:00,5205076,121,1694,13477,121,1694
